DE	EN	LEN	ROW	TIME
	Can you believe this shit?	5	2290	01:26:51a
	I fucking love this, baby!	5	2291	01:26:52a
	It's amazing!	2	2292	01:26:53a
	Jordan!	1	2293	01:26:55a
	Barry Kleinman's on the phone from Future Video.	8	2294	01:26:56a
	Who? I don't know.	4	2295	01:26:58a
	He shot at your wedding.	5	2296	01:26:59a
	He says it's urgent.	4	2297	01:27:00a
	Urgent?	1	2298	01:27:00b
	Who the fuck is Barry Kleinman?	6	2299	01:27:02a
	Oh, my God, you wanna marry me?	7	2300	01:27:04a
	You're in love with me?	5	2301	01:27:05a
	Yeah. Go fuck your cousin!	5	2302	01:27:06a
	Hey, Barry, what's up?	4	2303	01:27:08a
	Listen, I got this subpoena.	5	2304	01:27:10a
	Subpoena?	1	2305	01:27:10b
	What the fuck are you talking about?	7	2306	01:27:11a
	Yeah, the FBI, they want a copy of your wedding video.	11	2307	01:27:14a
	The fucking FBI?	3	2308	01:27:15a
	You fucking kidding me?	4	2309	01:27:15b
	Listen to me.	3	2310	01:27:17a
	His name is Denham.	4	2311	01:27:19a
	He's an agent with the New York office.	8	2312	01:27:20a
	What's his problem?	3	2313	01:27:22a
	He's a Boy Scout.	4	2314	01:27:22b
	He thinks you're fucking Gordon Gekko.	6	2315	01:27:25a
	What does he want with my wedding video?	8	2316	01:27:27a
	It's like an invasion of my privacy.	7	2317	01:27:29a
	You know what I'm saying?	5	2318	01:27:29b
	It's like...	2	2319	01:27:29c
	It's intrusive, you know.	4	2320	01:27:31a
	He's got pictures of your whole inner fucking circle.	9	2321	01:27:34a
	Pictures, names of the people.	5	2322	01:27:36a
	You know what he's trying to do?	7	2323	01:27:37a
	Exactly what he's doing.	4	2324	01:27:37b
	Look at yourself.	3	2325	01:27:39a
	He's trying to rattle you,	5	2326	01:27:39b
	he's trying to rattle your old lady,	7	2327	01:27:41a
	so she nags you until you become a fucking witness.	10	2328	01:27:44a
	He wants me to rat on myself?	7	2329	01:27:45a
	He wants me to give information about my...	8	2330	01:27:48a
	Listen.	1	2331	01:27:48b
	The good fucking news is, you know I know everybody downtown,	11	2332	01:27:51a
	I call up the Justice Department,	6	2333	01:27:51b
	the DEA, nobody even knows you fucking exist,	8	2334	01:27:53a
	so calm down!	3	2335	01:27:57a
	They don't know I exist?	5	2336	01:27:58a
	No. That's good.	3	2337	01:28:05a
	But you...	2	2338	01:28:06a
	You know who he is, right?	6	2339	01:28:08a
	Yeah.	1	2340	01:28:08b
	So, if I just wanted to get some more information,	10	2341	01:28:10a
	just find out what he knows,	6	2342	01:28:12a
	you could go to his house,	6	2343	01:28:12b
	right?	1	2344	01:28:16a
	Tap his phones a little bit,	6	2345	01:28:16b
	bug him.	2	2346	01:28:18a
	You could get some information...	5	2347	01:28:19a
	You don't fuck with these guys like that.	8	2348	01:28:22a
	You don't fuck with them like that.	7	2349	01:28:23a
	What are you, nuts or something?	6	2350	01:28:24a
	This is what you fucking do.	6	2351	01:28:24b
	What do I pay you for?	6	2352	01:28:26a
	I have a fucking P.I.	5	2353	01:28:26b
	license, you know?	3	2354	01:28:26c
	I make a living at this.	6	2355	01:28:29a
	I'm not a cop anymore.	5	2356	01:28:30a
	They'll take my fucking license away from me,	8	2357	01:28:30b
	all right?	2	2358	01:28:32a
	Okay. Okay, if I can't do that,	7	2359	01:28:34a
	can I just...	3	2360	01:28:37a
	Can I give the guy a call?	7	2361	01:28:39a
	Why? Is that...	3	2362	01:28:39b
	Jordan.	1	2363	01:28:39c
	Jordan.	1	2364	01:28:41a
	Do me a favor?	4	2365	01:28:43a
	The only one who calls this guy is your fucking lawyer.	11	2366	01:28:45a
	I can't call him, right?	5	2367	01:28:46a
	It's against the rules?	4	2368	01:28:46b
	I told you, whatever the fuck you say to him,	10	2369	01:28:50a
	he's gonna use against you.	5	2370	01:28:50b
	Don't you understand?	3	2371	01:28:53a
	He's smart, you're dumb.	4	2372	01:28:54a
	Fucking bullshit.	2	2373	01:28:56a
	Are we fucking talking tonight,	5	2374	01:28:58a
	or are you gonna get schwacked?	6	2375	01:28:59a
	The last time you took these fucking pills,	8	2376	01:29:01a
	you put your head in the fucking macaroni.	8	2377	01:29:01b
	I had to pick it up.	6	2378	01:29:04a
	All right.	2	2379	01:29:05a
	Okay, I won't call him.	5	2380	01:29:10a
	Hey, fellas!	2	2381	01:29:10b
	Come on board.	3	2382	01:29:10c
	The plank's right around there.	5	2383	01:29:14a
	Welcome!	1	2384	01:29:16a
	Ooh! What a nice day.	5	2385	01:29:20a
	Hey. Welcome aboard.	3	2386	01:29:23a
	Jordan.	1	2387	01:29:23b
	Welcome aboard the Naomi.	4	2388	01:29:23c
	Pleasure to meet you.	4	2389	01:29:26a
	Agent Denham.	2	2390	01:29:26b
	This is Agent Hughes.	4	2391	01:29:28a
	Hi, how are you?	4	2392	01:29:30a
	Let me introduce you.	4	2393	01:29:30b
	This is Nicole, Heidi.	4	2394	01:29:30c
	Come on.	2	2395	01:29:30d
	Don't be shy.	3	2396	01:29:32a
	What are you guys all shy for?	7	2397	01:29:32b
	Don't be scared.	3	2398	01:29:35a
	These are friends of Stratton.	5	2399	01:29:36a
	It's a pleasure.	3	2400	01:29:36b
	Hello.	1	2401	01:29:38a
	Um... Your message said that you wanted to speak privately.	10	2402	01:29:44a
	Right.	1	2403	01:29:44b
	I do want to speak privately.	6	2404	01:29:46a
	Give us a minute, huh, ladies?	6	2405	01:29:47a
	Let me know if I can get you anything.	9	2406	01:29:49a
	We'd be happy to help.	5	2407	01:29:51a
	You guys hungry?	3	2408	01:29:52a
	Want something to eat?	4	2409	01:29:52b
	Got some pasta, shrimp, lobster.	5	2410	01:29:55a
	I got whiskey.	3	2411	01:29:55b
	Any kind of booze you want.	6	2412	01:29:57a
	You know what?	3	2413	01:29:57b
	The Bureau doesn't allow us to drink while we're at sea.	11	2414	01:30:00a
	Duh! Of course.	3	2415	01:30:02a
	Ever been on one of these before?	7	2416	01:30:05a
	A boat?	2	2417	01:30:07a
	I learned how to sail when I was six.	9	2418	01:30:08a
	No shit.	2	2419	01:30:08b
	Is that right?	3	2420	01:30:08c
	Really?	1	2421	01:30:10a
	On one like this, though?	5	2422	01:30:12a
	I had the whole front extended in order to fit the chopper up there.	14	2423	01:30:15a
	See that?	2	2424	01:30:18a
	Anyway, this is for you.	5	2425	01:30:19a
	It's a complete list of every person that was at my wedding.	12	2426	01:30:22a
	I understand you wanted the whole wedding video.	8	2427	01:30:25a
	Figured this would help expedite the whole process,	8	2428	01:30:25b
	right?	1	2429	01:30:28a
	There you go.	3	2430	01:30:28b
	Look, my point is that I know you're investigating Stratton.	10	2431	01:30:33a
	But for the life of me, I can't figure out why.	11	2432	01:30:37a
	I know we're a little unorthodox,	6	2433	01:30:38a
	we're a little loud in the way we do things.	10	2434	01:30:40a
	But you gotta understand, we're the new guys on the block,	11	2435	01:30:41a
	you know, we're trying to make a name for ourselves.	10	2436	01:30:45a
	But I want you to understand,	6	2437	01:30:45b
	we don't do anything illegal.	5	2438	01:30:50a
	Whatsoever.	1	2439	01:30:51a
	I mean, you could talk to the SEC.	8	2440	01:30:53a
	They were at my office 15 times over the last six months.	12	2441	01:30:56a
	I mean, I got...	4	2442	01:30:56b
	I got nothing to hide.	5	2443	01:30:59a
	Well, you know the SEC is a civil regulatory agency.	10	2444	01:31:02a
	We pursue criminal activities.	4	2445	01:31:03a
	Exactly!	1	2446	01:31:03b
	You go after real criminals,	5	2447	01:31:07a
	which makes me wonder what the hell you're investigating me for?	11	2448	01:31:10a
	I mean, honestly...	3	2449	01:31:12a
	What is it that you think that we did or do?	11	2450	01:31:12b
	I don't get it.	4	2451	01:31:15a
	Well, I...	2	2452	01:31:17a
	Look, Jordan, I can't discuss an ongoing investigation.	8	2453	01:31:19a
	No, I get that.	4	2454	01:31:19b
	No, I understand.	3	2455	01:31:21a
	With that said...	3	2456	01:31:23a
	This case got dumped on my desk...	7	2457	01:31:25a
	Did it?	2	2458	01:31:25b
	You know, by a higher-up who needs to make a show of looking into the new company on the block,	20	2459	01:31:29a
	with all the press and everything.	6	2460	01:31:30a
	New loud guys.	3	2461	01:31:32a
	And then I end up being the schmuck who does the looking.	12	2462	01:31:32b
	Exactly.	1	2463	01:31:36a
	It's just, you know...	4	2464	01:31:36b
	It bothers me.	3	2465	01:31:38a
	We're the new guy.	4	2466	01:31:38b
	We're the one that's banging on Wall Street's door.	9	2467	01:31:40a
	I mean, you should...	4	2468	01:31:41a
	You should see what's going on at the bigger firms.	10	2469	01:31:43a
	I mean, I know all the information.	7	2470	01:31:45a
	It's true!	2	2471	01:31:45b
	Goldman, Lehman Brothers, Merrill...	4	2472	01:31:48a
	Collateralized debt obligations?	3	2473	01:31:50a
	This	1	2474	01:31:50b
	Internet stock bullshit?	3	2475	01:31:51a
	I mean, it's a fucking travesty.	6	2476	01:31:53a
	I could take you step-by-step through what exactly is occurring.	10	2477	01:31:58a
	All you have to do is ask.	7	2478	01:32:00a
	I'm available.	2	2479	01:32:02a
	That's exactly what I wanted to hear.	7	2480	01:32:02b
	Mmm-hmm.	1	2481	01:32:03a
	I don't see why a little sitdown like this can't be profitable for the both of us.	17	2482	01:32:09a
	It should.	2	2483	01:32:09b
	Right?	1	2484	01:32:09c
	It should profit the both of us.	7	2485	01:32:11a
	It should.	2	2486	01:32:11b
	Look. I'm gonna give you my personal line.	8	2487	01:32:15a
	Five days a week, you just call me,	8	2488	01:32:15b
	feel free.	2	2489	01:32:18a
	I'll do that.	3	2490	01:32:18b
	Great.	1	2491	01:32:23a
	Are you sure you guys don't want something to drink?	10	2492	01:32:24a
	You're not hungry?	3	2493	01:32:24b
	Nothing?	1	2494	01:32:26a
	Nothing?	1	2495	01:32:26b
	No? Oh, no.	3	2496	01:32:31a
	Let me ask you, and if you don't wanna get too personal,	12	2497	01:32:34a
	just tell me to shut up at any time.	9	2498	01:32:34b
	Oh. Did you try to get your broker's license at one time?	12	2499	01:32:39a
	Did I hear that right?	5	2500	01:32:39b
	Were you trying to take a stab at Wall Street?	10	2501	01:32:43a
	No? Who you been talking to?	6	2502	01:32:45a
	Who the fuck you been talking to?	7	2503	01:32:46a
	Well, you're investigating me.	4	2504	01:32:48a
	I hear things.	3	2505	01:32:48b
	You know what I mean?	5	2506	01:32:51a
	You ever think about what would've happened if you would have stayed the course?	14	2507	01:32:57a
	You know what?	3	2508	01:32:57b
	When I'm riding home on the subway and my balls are fucking sweating,	13	2509	01:33:00a
	I'm wearing the same suit three days in a row...	10	2510	01:33:02a
	Yeah, you bet I do.	5	2511	01:33:04a
	I've thought about it before.	5	2512	01:33:04b
	Who wouldn't, right?	3	2513	01:33:05a
	Right, who fucking wouldn't?	4	2514	01:33:06a
	What do you get...	4	2515	01:33:08a
	Another personal question,	3	2516	01:33:08b
	no need to answer...	4	2517	01:33:09a
	No, that's all right, Jordan.	5	2518	01:33:10a
	What do you pull in?	5	2519	01:33:10b
	50, 60K?	2	2520	01:33:10c
	Something like that?	3	2521	01:33:14a
	A year?	2	2522	01:33:14b
	In the ballpark?	3	2523	01:33:14c
	Oh. Well, I...	3	2524	01:33:17a
	Let's put it this way.	5	2525	01:33:19a
	You get a free handgun when you sign up for the Bureau.	12	2526	01:33:21a
	No, but it fucking pisses me off.	7	2527	01:33:23a
	You know what I mean?	5	2528	01:33:25a
	You think about the people that built this country,	9	2529	01:33:27a
	hardworking people like you.	4	2530	01:33:29a
	Firefighters, teachers, FBI agents.	4	2531	01:33:31a
	End of the day, you guys get fucking skinned alive financially.	11	2532	01:33:35a
	It fucking makes me angry.	5	2533	01:33:37a
	Now the one thing about Wall Street and this market is,	11	2534	01:33:40a
	for me, I feel it's good to give back.	9	2535	01:33:43a
	You know, there's...	3	2536	01:33:45a
	There are situations where I can make those situations better for people.	12	2537	01:33:48a
	You know?	2	2538	01:33:51a
	You know what I mean.	5	2539	01:33:53a
	Opportunity is everything.	3	2540	01:33:56a
	Exactly.	1	2541	01:33:57a
	Take for example, I got this one kid,	8	2542	01:33:57b
	right?	1	2543	01:34:00a
	Went to school for environmental science,	6	2544	01:34:00b
	something like that.	3	2545	01:34:03a
	He was bogged down by student loans.	7	2546	01:34:05a
	Turns out, his mother needed triple bypass surgery.	8	2547	01:34:08a
	Jesus.	1	2548	01:34:08b
	Right.	1	2549	01:34:08c
	Horrible situation.	2	2550	01:34:10a
	Sure. But we got him into the market at the right time and chose the right stock.	17	2551	01:34:14a
	We gave him the right guidance.	6	2552	01:34:15a
	Boom! Overnight, changed his entire life.	6	2553	01:34:19a
	Got to put his mother into the best hospital in New York City.	13	2554	01:34:22a
	It didn't work out for her,	6	2555	01:34:22b
	granted, she passed away, unfortunately.	5	2556	01:34:25a
	But we gave him that opportunity.	6	2557	01:34:27a
	You know what I'm saying?	5	2558	01:34:29a
	It's just about setting up the right team,	8	2559	01:34:31a
	and then overnight your life can change.	7	2560	01:34:39a
	What does...	2	2561	01:34:39b
	What does an intern...	4	2562	01:34:43a
	What does an intern make in a deal like that?	10	2563	01:34:45a
	Well, in that situation, in that particular trade,	8	2564	01:34:48a
	and it was one trade, north of half a million dollars.	11	2565	01:34:57a
	And I'd do that for anybody,	6	2566	01:34:57b
	you know, anybody that needs the proper guidance.	8	2567	01:35:22a
	Can you say that again, just the way you said it?	11	2568	01:35:27a
	Just the same way.	4	2569	01:35:30a
	Oh. I don't know what you're talking about.	8	2570	01:35:34a
	Oh, come on!	3	2571	01:35:34b
	You know what I'm talking about.	6	2572	01:35:36a
	I think what Jordan just did is he...	8	2573	01:35:38a
	If I'm not mistaken...	4	2574	01:35:38b
	No. ...you just tried to bribe a federal officer.	9	2575	01:35:42a
	No, technically I didn't bribe anybody.	6	2576	01:35:44a
	No, no, that's not the conversation I heard, Jordan.	9	2577	01:35:46a
	No, no, according to the U.S. criminal code,	8	2578	01:35:48a
	there needs to be an exact dollar figure for the exchange of services.	13	2579	01:35:50a
	Oh! That would not hold up in a court of law.	11	2580	01:35:53a
	Nah, it's not how I heard it.	7	2581	01:35:55a
	No, no, no, that's the truth.	6	2582	01:35:55b
	But I want to tell you this.	7	2583	01:35:58a
	Yeah.	1	2584	01:35:59a
	The same gentleman that told me that you tried to get your broker's license also told me that	18	2585	01:36:02a
	you are a straight arrow.	5	2586	01:36:04a
	He ran a security check on me.	7	2587	01:36:06a
	Well...	1	2588	01:36:07a
	Yeah, when you sail on a boat fit for a Bond villain,	12	2589	01:36:10a
	sometimes you need to play the part.	7	2590	01:36:10b
	Right?	1	2591	01:36:14a
	I think it's time you both get the fuck off my boat.	12	2592	01:36:16a
	What do you say?	4	2593	01:36:16b
	Hmm? You know, Jordan, I'll tell you something.	8	2594	01:36:19a
	Most of the Wall Street jackasses that I bust,	9	2595	01:36:23a
	they're to the manor born.	5	2596	01:36:25a
	Is that right?	3	2597	01:36:25b
	Yeah.	1	2598	01:36:27a
	Their fathers are douchebags,	4	2599	01:36:27b
	just like their fathers before them.	6	2600	01:36:31a
	But you...	2	2601	01:36:34a
	You, Jordan, you got this way all on your own.	10	2602	01:36:37a
	Did I?	2	2603	01:36:38a
	Good for you, little man.	5	2604	01:36:38b
	Little man?	2	2605	01:36:41a
	Good for you.	3	2606	01:36:42a
	Me, the little man?	4	2607	01:36:43a
	And let me tell you something.	6	2608	01:36:44a
	Let me tell you something else.	6	2609	01:36:46a
	Honestly, I'm not bullshitting here,	5	2610	01:36:48a
	this is one of the nicest boats that I've ever been on,	12	2611	01:36:49a
	I gotta tell you.	4	2612	01:36:49b
	I bet it is.	4	2613	01:36:52a
	And you know what I was just thinking,	8	2614	01:36:52b
	too?	1	2615	01:36:53a
	The fucking hero that I'm gonna be back at the office when the Bureau seizes this fucking boat.	18	2616	01:36:56a
	Because, I mean, fuckety-fuck-fuck,	4	2617	01:36:59a
	Jordan, look at this thing!	5	2618	01:37:01a
	It's beautiful!	2	2619	01:37:04a
	And you got the beautiful girls there.	7	2620	01:37:04b
	It's wonderful.	2	2621	01:37:07a
	All right, get the fuck off my boat.	8	2622	01:37:09a
	I'm sure we'll be seeing each other real soon.	9	2623	01:37:11a
	I'm sure.	2	2624	01:37:12a
	Good luck on that subway ride home to your miserable,	10	2625	01:37:14a
	ugly fucking wives.	3	2626	01:37:16a
	I'm gonna have Heidi lick some caviar off my balls in the meantime.	13	2627	01:37:19a
	Hey, you guys want to take some lobsters for your ride home?	12	2628	01:37:22a
	Fucking miserable pricks, I know you can't afford them!	9	2629	01:37:25a
	Fucking cheap fucks.	3	2630	01:37:27a
	Fucking miserable pricks.	3	2631	01:37:27b
	Hey, fellas!	2	2632	01:37:29a
	Look what I found in my pocket!	7	2633	01:37:29b
	Look! A year's salary right here.	6	2634	01:37:34a
	You know what I call them?	6	2635	01:37:34b
	Fun coupons!	2	2636	01:37:37a
	See that!	2	2637	01:37:39a
	They're fun coupons!	3	2638	01:37:45a
	Switzerland?	1	2639	01:37:49a
	What the fuck is in Switzerland?	6	2640	01:37:51a
	Swiss fucking banks, that's what.	5	2641	01:37:53a
	It was ass-covering time.	4	2642	01:37:53b
	I had to hide my money.	6	2643	01:37:57a
	Enter Rugrat.	2	2644	01:37:59a
	He knew this Swiss banker from law school.	8	2645	01:38:01a
	That's for European pussy!	4	2646	01:38:01b
	But he was in Geneva.	5	2647	01:38:03a
	And there was no way I was gonna make that flight sober.	12	2648	01:38:07a
	So I knew if I took my drugs right,	9	2649	01:38:09a
	I could sleep through the entire flight.	7	2650	01:38:11a
	But I had to take them just right.	8	2651	01:38:14a
	At 4:00 p.m., I popped a few more ludes,	9	2652	01:38:17a
	which started kicking in by the time I finished my sales meeting.	12	2653	01:38:20a
	My tingle phase.	3	2654	01:38:22a
	By dinner, I popped a few more on top of some cocktails and a Valium or two.	17	2655	01:38:26a
	My slur phase.	3	2656	01:38:29a
	By 8:30, I took a few more ludes and pretty much lost all my motor skills.	16	2657	01:38:36a
	This was the drool phase.	5	2658	01:38:40a
	And by 10:00, I didn't know who or what the fuck I was.	13	2659	01:38:44a
	The amnesia phase.	3	2660	01:38:46a
	We boarded the plane just before midnight.	7	2661	01:38:48a
	Wow! Look at you!	4	2662	01:38:50a
	You're beautiful.	2	2663	01:38:50b
	Excuse me, sir.	3	2664	01:38:52a
	His sleeping pills just kicked in.	6	2665	01:38:52b
	He's all right.	3	2666	01:38:54a
	May I see your boarding passes,	6	2667	01:38:54b
	sir? We have the boarding passes.	6	2668	01:38:58a
	Jesus Christ, I wanna fuck her.	6	2669	01:39:01a
	Hey! Fucking relax.	3	2670	01:39:03a
	Oh, my God!	3	2671	01:39:03b
	You got your hand on my fucking cock!	8	2672	01:39:04a
	I don't.	2	2673	01:39:04b
	Cut it out.	3	2674	01:39:06a
	He's got his hand on my dick again.	8	2675	01:39:07a
	I'm just trying to buckle you up.	7	2676	01:39:08a
	You got your hand on his dick?	7	2677	01:39:10a
	You gotta stop doing that in public places.	8	2678	01:39:12a
	Oh, my God.	3	2679	01:39:12b
	Take it off!	3	2680	01:39:14a
	Take it off!	3	2681	01:39:15a
	I heard there's a treasure map under here.	8	2682	01:39:18a
	Stop! I know, miss.	4	2683	01:39:19a
	Excuse me, sir.	3	2684	01:39:20a
	Please sit down.	3	2685	01:39:22a
	Watch it.	2	2686	01:39:22b
	Go back to your seat, please.	6	2687	01:39:24a
	What are you upset about?	5	2688	01:39:25a
	Please go back to your seat.	6	2689	01:39:26a
	I will have to call the captain.	7	2690	01:39:28a
	Please, sir, please, sir.	4	2691	01:39:28b
	Sit down.	2	2692	01:39:30a
	Please sit down!	3	2693	01:39:30b
	Ow! I'm going!	3	2694	01:39:32a
	Stop. Okay, sorry.	3	2695	01:39:34a
	We apologize.	2	2696	01:39:34b
	We're gonna go to sleep.	5	2697	01:39:36a
	Question.	1	2698	01:39:36b
	I wanna ask you a question.	6	2699	01:39:37a
	Fasten your seat belt, sir.	5	2700	01:39:39a
	We cannot take off if you haven't fastened your seat belt.	11	2701	01:39:41a
	I'm really horny, too.	4	2702	01:39:42a
	Sit down.	2	2703	01:39:42b
	Fasten it.	2	2704	01:39:43a
	Right.	1	2705	01:39:43b
	Okay, I'll sit down...	4	2706	01:39:43c
	I will do it for you.	6	2707	01:39:45a
	What? I'll do it for you.	6	2708	01:39:46a
	You gotta speak English.	4	2709	01:39:47a
	We don't understand this language you're speaking.	7	2710	01:39:49a
	I will help him with his seat belt.	8	2711	01:39:52a
	You gotta put it on right.	6	2712	01:39:52b
	Sit back.	2	2713	01:39:52c
	Sit back, sir.	3	2714	01:39:54a
	There you go.	3	2715	01:39:54b
	All right.	2	2716	01:39:54c
	I'll just lean back...	4	2717	01:39:57a
	Bitte, Hilfe!	2	2718	01:40:00a
	Jesus Christ!	2	2719	01:40:17a
	Fuck! Donnie...	2	2720	01:40:21a
	Donnie, this isn't funny.	4	2721	01:40:21b
	You gotta untie me, buddy.	5	2722	01:40:25a
	I can't untie you.	4	2723	01:40:27a
	The captain tied you up.	5	2724	01:40:27b
	He almost fucking tasered you.	5	2725	01:40:30a
	Why? Why?	2	2726	01:40:33a
	He's got a fear of flying.	6	2727	01:40:37a
	Ahh! He's very nervous on planes,	6	2728	01:40:40a
	I'm sorry, it's not you, sweetheart,	6	2729	01:40:42a
	don't beat yourself up.	4	2730	01:40:44a
	Easy, easy.	2	2731	01:40:44b
	He's fine.	2	2732	01:40:44c
	He's just a nervous flyer.	5	2733	01:40:47a
	You were screaming at people.	5	2734	01:40:49a
	Oh, fuck off.	3	2735	01:40:50a
	You were on the floor rolling around and shit.	9	2736	01:40:53a
	Oh, Jesus.	2	2737	01:40:54a
	You called the captain the N-word.	6	2738	01:40:56a
	I called the captain the N-word?	6	2739	01:40:58a
	Yeah, he was very upset.	5	2740	01:40:58b
	Really?	1	2741	01:41:00a
	Luckily we're in first class.	5	2742	01:41:01a
	Jesus.	1	2743	01:41:04a
	Jesus Christ, I think you have a fucking drug problem.	10	2744	01:41:07a
	Where are the ludes?	4	2745	01:41:09a
	Where are the ludes?	4	2746	01:41:10a
	They're up my ass.	4	2747	01:41:10b
	Don't worry about it.	4	2748	01:41:12a
	I got it.	3	2749	01:41:12b
	Okay. Thank God.	3	2750	01:41:16a
	Jesus Christ, what are we gonna do when we get to Switzerland,	12	2751	01:41:17a
	buddy?	1	2752	01:41:19a
	This is bad.	3	2753	01:41:20a
	Fucking things are against my chest.	6	2754	01:41:20b
	I can't breathe.	3	2755	01:41:22a
	Come on, do something to calm me down.	8	2756	01:41:22b
	Please.	1	2757	01:41:24a
	Okay, shut the fuck up.	5	2758	01:41:24b
	Shut the fuck up.	4	2759	01:41:26a
	Okay. Shh!	2	2760	01:41:26b
	Shh! That's good.	3	2761	01:41:29a
	Go to sleep.	3	2762	01:41:30a
	Rub it harder, buddy.	4	2763	01:41:32a
	You're all right.	3	2764	01:41:34a
	We all love you.	4	2765	01:41:34b
	Shut the fuck up!	4	2766	01:41:40a
	Mr. Belfort, you're free to go.	6	2767	01:41:47a
	Really?	1	2768	01:41:51a
	Whoo! Hey, Donnie.	3	2769	01:41:52a
	Yeah? When we get out there,	6	2770	01:41:53a
	try not to act like yourself.	6	2771	01:41:55a
	Okay? Let's make Geneva an asshole-free Donnie zone,	8	2772	01:41:55b
	all right?	2	2773	01:41:57a
	What are you fucking coming at me for?	8	2774	01:41:59a
	Hey, listen.	2	2775	01:41:59b
	The only reason you're sitting in this limo and not in a Swiss jail is because of my friend.	19	2776	01:42:00a
	Okay? Hilfe!	2	2777	01:42:02a
	We're here.	2	2778	01:42:04a
	We're here.	2	2779	01:42:04b
	Everyone calm down.	3	2780	01:42:07a
	Jordan Belfort!	2	2781	01:42:08a
	At last.	2	2782	01:42:10a
	Nicholas has told me so much about you.	8	2783	01:42:12a
	Jordan, Jean Jacques Saurel.	4	2784	01:42:15a
	Pleasure to make your acquaintance.	5	2785	01:42:16a
	Nice to meet you.	4	2786	01:42:18a
	It's a joke.	3	2787	01:42:19a
	You'll understand when you're in the fucking seat.	8	2788	01:42:21a
	You need a bigger couch.	5	2789	01:42:21b
	For guests.	2	2790	01:42:23a
	Yeah. Yeah, yeah.	3	2791	01:42:23b
	I don't understand.	3	2792	01:42:23c
	I'm sorry.	2	2793	01:42:25a
	I'm curious about your bank secrecy laws here.	8	2794	01:42:29a
	Wait. Yes.	2	2795	01:42:29b
	Excusez-moi, Jordan.	2	2796	01:42:33a
	Swiss custom requires 10 minutes of...	6	2797	01:42:36a
	Blah, blah, blah.	3	2798	01:42:37a
	Chit chat.	2	2799	01:42:37b
	Yeah, chit chat, thank you.	5	2800	01:42:39a
	...before business can be discussed.	5	2801	01:42:42a
	Yeah. Of course.	3	2802	01:42:49a
	Let's get down to it.	5	2803	01:42:49b
	What would you like to know?	6	2804	01:42:51a
	Under what circumstances would you be obligated to cooperate with an FBI or a U.S. Justice Department	17	2805	01:42:57a
	investigation, for example?	3	2806	01:43:00a
	Ça dépend.	2	2807	01:43:02a
	Ça dépend?	2	2808	01:43:02b
	Oui. Ça dépend on what, exactly?	6	2809	01:43:09a
	Whether America plans to invade Switzerland in the coming months.	10	2810	01:43:11a
	Shall I check if tanks are rolling down the Rue de la Croy?	13	2811	01:43:16a
	Yes. Rue de la Croix.	5	2812	01:43:16b
	Croix.	1	2813	01:43:16c
	Croix.	1	2814	01:43:18a
	Not Croy.	2	2815	01:43:18b
	Not Rue de la Croy.	5	2816	01:43:18c
	It's Croix.	2	2817	01:43:21a
	See, this is what he used to do back in law school.	12	2818	01:43:21b
	Check me.	2	2819	01:43:23a
	Champagne.	1	2820	01:43:23b
	Champagne.	1	2821	01:43:23c
	Yeah. Yeah, yeah.	3	2822	01:43:25a
	French fries, pommes frites.	4	2823	01:43:28a
	And that kind of stuff.	5	2824	01:43:29a
	That's funny.	2	2825	01:43:32a
	What I'm asking, you Swiss dick,	6	2826	01:43:35a
	is are you going to fuck me over?	8	2827	01:43:40a
	I understand perfectly, you American shit.	6	2828	01:43:46a
	The only way the Banque Réal de Genève would cooperate with a foreign legal body is if the crime	19	2829	01:43:50a
	being pursued is also a crime in Switzerland.	8	2830	01:43:55a
	But there are very few Swiss laws which apply to your practices.	12	2831	01:43:59a
	Hmm. From a financial standpoint,	5	2832	01:44:02a
	you are now in heaven.	5	2833	01:44:05a
	See, I told you he was fantastic,	7	2834	01:44:05b
	right?	1	2835	01:44:08a
	If the U.S. Justice Department sent us a subpoena,	9	2836	01:44:08b
	it would become papier toilette.	5	2837	01:44:15a
	We would wipe our ass with it.	7	2838	01:44:17a
	Unless, of course, it was an investigation into stock fraud,	10	2839	01:44:23a
	which is a crime here in Switzerland,	7	2840	01:44:23b
	if I'm correct.	3	2841	01:44:25a
	Then there would have to be coopération on your part,	10	2842	01:44:29a
	if I'm not mistaken.	4	2843	01:44:29b
	Yes. Yes, we would.	4	2844	01:44:34a
	Assuming the account is under your name.	7	2845	01:44:38a
	If it were another name, a friend's, camarade...	8	2846	01:44:44a
	Cousin?	1	2847	01:44:44b
	Relative?	1	2848	01:44:50a
	Yeah. Hmm.	2	2849	01:44:53a
	Was that yodeling I just heard or did you just say what I thought you said?	16	2850	01:44:59a
	Yes. Yes.	2	2851	01:45:01a
	He's telling me to use a fucking rathole.	8	2852	01:45:04a
	But a U.S. rathole would never get into Switzerland with all that money.	13	2853	01:45:08a
	What I needed was a rathole with a European passport.	10	2854	01:45:19a
	Jordan.	1	2855	01:45:21a
	Hey. How's my favorite aunt,	5	2856	01:45:21b
	huh? Welcome.	2	2857	01:45:24a
	Was the traffic terrible?	4	2858	01:45:25a
	Oh, no, not at all.	5	2859	01:45:30a
	Jordan, come in.	3	2860	01:45:31a
	Thank God Aunt Emma didn't need too much convincing.	9	2861	01:45:34a
	Turned out the British weren't too different from the Swiss.	10	2862	01:45:37a
